0.0,0.4943838313979904,4.431232156482627e-27
0.012503800867351866,0.49516857115176316,0.0012477178135694808
0.025007601734703733,0.49668358994162387,0.0037330367355285694
0.0375114026020556,0.49867181977913194,0.007016383001085386
0.050015203469407465,0.5010417422614906,0.010943974458462395
0.06251900433675933,0.5037403515838063,0.01542708470003025
0.0750228052041112,0.5067327659406577,0.02040622634694571
0.08752660607146306,0.5099924919847333,0.02583751922977557
0.10003040693881493,0.5134998432749269,0.0316871572981502
0.1125342078061668,0.5172386071869705,0.037927963290742446
0.12503800867351866,0.521195097311525,0.04453730711074346
0.13754180954087053,0.5253588494587437,0.05149629388844093
0.1500456104082224,0.5297191835654573,0.05878845280920787
0.16254941127557426,0.5342687404109309,0.0663994839542837
0.17505321214292613,0.53899962549267,0.07431723860145613
0.187557013010278,0.543903186932957,0.08252936693226463
0.20006081387762986,0.5489773627180901,0.09102552476388791
